Date,Open,High,Low,Close,Volume
25/3/2026,254.1,255,251.6,252.62,28476668
26/3/2026,252.12,257,250.77,252.89,41796650
27/3/2026,253.9,255.49,248.07,248.8,47899998
30/3/2026,250.07,250.87,245.51,246.63,39446213
31/3/2026,247.91,255.48,247.1,253.79,49598091
1/4/2026,254.08,256.18,253.33,255.63,40059432
2/4/2026,254.2,256.13,250.65,255.92,31289370
6/4/2026,256.51,262.16,256.46,258.86,29329911
7/4/2026,256.15,256.2,245.7,253.5,62148009
8/4/2026,258.45,259.75,256.53,258.9,41032773
9/4/2026,259,261.12,256.07,260.49,28121574
10/4/2026,259.98,262.19,259.02,260.48,31291474
13/4/2026,259.73,260.18,256.66,259.2,36234698
14/4/2026,259.25,261.93,257.19,258.83,48370710
15/4/2026,258.16,266.56,257.81,266.43,49913511
16/4/2026,266.8,267.16,261.27,263.4,43323112
17/4/2026,266.96,272.3,266.72,270.23,61436228
20/4/2026,270.33,274.27,270.29,273.05,36590170
21/4/2026,271.5,272.8,265.4,266.17,50209756
22/4/2026,267.82,273.74,266.87,273.17,43249205
23/4/2026,275.05,275.77,271.65,273.43,33399639
24/4/2026,272.76,273.06,269.65,271.06,38157110
27/4/2026,266.09,268.36,265.07,267.61,41466763
28/4/2026,272.33,273.23,268.66,270.71,40018940
29/4/2026,267.55,271.04,267.04,270.17,30047870
30/4/2026,270.5,276,268.14,271.35,91848231
1/5/2026,278.86,287.22,278.37,280.14,79915442
4/5/2026,279.65,280.63,274.86,276.83,46668401
5/5/2026,276.93,284.57,276.5,284.18,49311712
6/5/2026,281.92,288.03,281.07,287.51,58336072
7/5/2026,289.27,292.13,285.78,287.44,45224301
8/5/2026,290.01,294.76,290,293.32,52692761
11/5/2026,291.98,293.88,290.23,292.68,42247286
12/5/2026,292.56,295.27,292.56,294.8,45748129
13/5/2026,293.5,300.92,293.5,298.87,52684260
14/5/2026,299.82,300.45,295.38,298.21,35324922
15/5/2026,297.9,303.2,296.52,300.23,54862836
18/5/2026,300.24,300.66,294.91,297.84,34482960
19/5/2026,296.97,300.51,296.35,298.97,42243562
20/5/2026,298.18,302.8,298.08,302.25,38229844
21/5/2026,301.06,305.54,300.4,304.99,42965127
22/5/2026,306.12,311.4,305.84,308.82,43670224
26/5/2026,309.56,311.82,307.67,308.33,48000494
27/5/2026,308.33,313.26,308.3,310.85,50430920
28/5/2026,310.68,312.8,309.57,312.51,48220390
29/5/2026,311.77,315,309.53,312.06,70026753
1/6/2026,309.63,310.94,305.02,306.31,48849934
2/6/2026,307.46,315.45,306.69,315.2,44534716
3/6/2026,314.18,316.94,308.85,310.26,50836705
4/6/2026,313.23,313.54,309.65,311.23,44869134
5/6/2026,312.86,315.17,307.15,307.34,65310503
8/6/2026,308.74,317.4,301.17,301.54,77949082
9/6/2026,300.27,300.75,287.78,290.55,70108848
10/6/2026,290.74,294.75,287.38,291.58,52793266
11/6/2026,293.72,297,289.59,295.63,42572498
12/6/2026,296.03,297.14,289.62,291.13,38784790
15/6/2026,294.12,297.78,291.7,296.42,45732573
16/6/2026,295.25,300.48,293.97,299.24,39874404
17/6/2026,300.85,302.07,294.36,295.95,42745060
18/6/2026,298.11,300.57,295.62,298.01,85962202
22/6/2026,297.31,302.42,296.76,297.01,44879915
23/6/2026,297.54,301.64,294.18,294.3,52010930
24/6/2026,295.36,299.7,292.94,293.08,53081860
25/6/2026,287.4,288.8,273.75,275.15,107253660
26/6/2026,275,285.95,274.21,283.78,261775450
29/6/2026,286.73,288.37,279.85,281.74,66427002
30/6/2026,281.17,289.94,280.7,289.36,65100156
1/7/2026,293.44,296.59,289.2,294.38,50164232
2/7/2026,294.12,309.42,293.68,308.63,75400626
6/7/2026,307.36,314.2,307,312.66,53589978
7/7/2026,315.29,315.48,310.15,310.66,42490003
8/7/2026,311.91,314.82,307.05,313.39,41323480
9/7/2026,310.51,316.53,308.16,316.22,48124490
10/7/2026,314.72,316.91,312.17,315.32,34132322
13/7/2026,317.02,323.45,315.78,317.31,43257804
14/7/2026,313.76,316.19,311.91,314.86,36336830
15/7/2026,317.62,328.73,317.32,327.5,60957644
16/7/2026,328.01,334.68,326.79,333.26,62970617
17/7/2026,331.98,334.99,329,333.74,63407059
20/7/2026,333.51,333.71,323.68,326.59,53468008
21/7/2026,323.13,329.6,322.22,327.74,41338918
22/7/2026,327.87,329,323.34,325.89,38755930
23/7/2026,321.73,323.3,319.35,321.66,40840779
24/7/2026,321.79,334.37,321.62,333.02,47489416
27/7/2026,334.54,339.57,334.02,336.91,49604297
28/7/2026,340.03,342.89,335.6,340.08,51859043
29/7/2026,339.73,344.57,337.35,338.19,56090841
30/7/2026,333.1,334.75,329.59,333.43,74817793
31/7/2026,304.81,310.69,300,308.91,132489137
3/8/2026,309.58,311.8,302.56,303.42,75051952
4/8/2026,302.73,310.42,301.32,309.38,68000969
5/8/2026,309.36,311.71,305.67,311,49438764
6/8/2026,314.34,316.29,309.23,312.41,46139902
7/8/2026,311.45,314.81,310.74,313.33,34437191
10/8/2026,306.83,308.26,304.61,308.26,44812503
11/8/2026,307.75,309.97,302.79,304.91,37476746
12/8/2026,305.1,305.66,300.57,302.25,41657768
13/8/2026,304.21,306,302.05,305.26,40349289
14/8/2026,306,307.49,304.3,305.93,28229375
17/8/2026,306.21,307.66,302.94,305.59,38169264
18/8/2026,307.58,311.49,305.74,310.03,53424535
19/8/2026,310.14,319.28,309.6,316.83,50505647
20/8/2026,317.46,320.28,310.65,311.3,40959185
21/8/2026,312.05,312.38,307.01,309.35,46876816
24/8/2026,311.47,313.36,309.97,310.34,34673583
25/8/2026,310.79,313.59,308.21,309.9,25869808
26/8/2026,310.3,315.43,308.8,313.45,34024487
27/8/2026,310.55,315.4,309.4,314.58,32419234
28/8/2026,316.85,322.37,315.45,319.7,38649399
31/8/2026,319.6,321.24,312.8,316.85,41242725
